predicate,argument,role_type,sentence 1,sub-fit score 1,sentence 2,sub-fit score 2,sentence 3,sub-fit score 3,sentence 4,sub-fit score 4,sentence 5,sub-fit score 5,actual_fit,exp_fit
overthrow,peasants,ARG1,The peasants overthrew the tyrannical government.,0.8,The peasants overthrew the oppressive regime.,0.8,The peasants overthrew the corrupt government.,0.8,The peasants overthrew the unjust rulers.,0.8,The peasants overthrew the oppressive system.,0.8,2.1,0.8
overthrow,revolutionary,ARG0,The revolutionary overthrew the oppressive government.,0.8,The revolutionary overthrew the corrupt ruler.,1.0,The revolutionary overthrew the tyrannical regime.,0.8,The revolutionary overthrew the oppressive regime.,1.0,The revolutionary overthrew the corrupt government.,1.0,5.8,0.92
overthrow,revolutionary,ARG1,The revolutionary overthrew the oppressive government.,0.8,The revolutionary overthrew the corrupt ruler.,0.8,The revolutionary overthrew the tyrannical regime.,0.8,The revolutionary overthrew the oppressive regime.,1.0,The revolutionary overthrew the corrupt government.,1.0,2.7,0.88
paint,artist,ARG0,The artist painted the canvas.,1.0,,0.8,The artist painted the masterpiece.,1.0,,0.8,The artist painted the abstract piece.,0.8,6.7,0.88
paint,artist,ARG1,The artist painted the canvas.,1.0,,0.8,The artist painted the masterpiece.,1.0,,0.8,The artist painted the abstract piece.,0.8,6.4,0.88
paint,landscape,ARG0,The painter painted a beautiful landscape.,1.0,The landscape was painted by the painter.,1.0,The landscape was painted with vibrant colors.,1.0,The painter painted the landscape with great skill.,1.0,The landscape was painted with a sense of nostalgia.,1.0,1.3,1.0
paint,landscape,ARG1,The painter painted a beautiful landscape.,1.0,The landscape was painted by the painter.,1.0,The landscape was painted with vibrant colors.,1.0,The painter painted the landscape with great skill.,1.0,The landscape was painted with a sense of nostalgia.,0.8,1.5,0.96
paint,model,ARG0,The artist painted a beautiful model of the Eiffel Tower.,0.8,The model was painted by the artist.,1.0,The model was painted in a realistic style.,1.0,The model was painted with a lot of detail.,1.0,The model was painted in a bright and colorful style.,1.0,1.8,0.96
paint,model,ARG1,The artist painted a model of the Eiffel Tower.,0.8,The model was painted by the artist.,1.0,The model was painted in a realistic style.,1.0,The model was painted with a lot of detail.,1.0,The model was painted in a bright and colorful style.,1.0,2,0.96
paint,princess,ARG0,,0.5,The princess painted the castle walls.,0.5,The princess painted the garden.,0.5,The princess painted the room.,0.5,The princess painted the ceiling.,0.5,2.4,0.5
paint,princess,ARG1,The princess painted the portrait of the king.,0.5,The princess painted the castle walls with vibrant colors.,0.8,The princess painted a beautiful landscape with the sun setting in the background.,0.5,The princess painted a portrait of herself with a crown on her head.,1.0,The princess painted a picture of a beautiful flower with intricate details.,0.5,2.4,0.66
parade,delinquent,ARG0,The delinquent students paraded in front of the principal's office.,0.8,The delinquent students paraded in the school yard.,0.8,The delinquent students paraded in the town square.,0.8,The delinquent students paraded in the city center.,0.8,The delinquent students paraded in the state capital.,0.8,2.8,0.8
parade,delinquent,ARG1,The delinquent students paraded in front of the principal's office.,0.8,The delinquent students paraded in the school courtyard.,0.8,The delinquent students paraded in the town square.,0.8,The delinquent students paraded in the city center.,0.8,The delinquent students paraded in the national park.,0.5,3.5,0.74
parade,group,ARG0,The parade was led by a group of musicians.,0.8,The group of dancers paraded through the streets.,0.8,The parade was organized by a group of volunteers.,0.8,The group of children paraded in their costumes.,0.8,The parade was attended by a group of spectators.,0.8,5.5,0.8
parade,group,ARG1,The parade was led by a group of musicians.,0.8,The group of dancers paraded through the streets.,0.8,The parade was organized by a group of volunteers.,0.8,The group of children paraded in their school uniforms.,0.8,The parade was attended by a group of spectators.,0.8,3.7,0.8
parade,regiment,ARG0,The regiment paraded in front of the crowd.,0.8,The parade was led by the regiment.,0.8,The regiment was the main attraction at the parade.,0.8,"The parade was a grand spectacle, with the regiment as the star of the show.",0.8,The regiment was the highlight of the parade.,0.8,3.7,0.8
parade,regiment,ARG1,The regiment paraded down the main street.,1.0,The parade was led by the regiment.,0.8,The regiment was the main attraction at the parade.,0.8,"The parade was a grand spectacle, with the regiment as the star of the show.",0.8,The regiment was the highlight of the parade.,0.8,4.2,0.84
parade,sparrow,ARG0,The sparrow paraded in the park.,0.8,The sparrow paraded in the street.,0.8,The sparrow paraded in the forest.,0.8,The sparrow paraded in the garden.,0.8,The sparrow paraded in the meadow.,0.8,1.4,0.8
parade,sparrow,ARG1,The sparrow paraded in the park.,0.8,The sparrow paraded in the street.,0.8,The sparrow paraded in the forest.,0.8,The sparrow paraded in the garden.,0.8,The sparrow paraded in the meadow.,0.8,2.1,0.8
pardon,judge,ARG0,The judge pardoned the defendant.,1.0,The judge pardoned the defendant for the crime.,1.0,"The judge pardoned the defendant for the crime, but the defendant still had to pay a fine.",0.8,,0.8,,0.8,5.8,0.88
pardon,judge,ARG1,The judge pardoned the criminal for his good behavior.,0.8,The judge pardoned the criminal for his remorse.,0.8,The judge pardoned the criminal for his cooperation.,0.8,The judge pardoned the criminal for his apology.,0.8,The judge pardoned the criminal for his willingness to make amends.,0.8,2.1,0.8
pardon,juror,ARG0,The judge pardoned the juror for their mistake.,0.8,,0.8,,0.8,,0.8,,0.8,4.3,0.8
pardon,juror,ARG1,The judge pardoned the juror for their mistake.,0.8,,0.8,,0.8,,0.8,,0.8,2.9,0.8
pardon,traitor,ARG0,I pardon the traitor for his betrayal.,1.0,The king pardoned the traitor for his crimes.,1.0,The traitor was pardoned by the king for his betrayal.,1.0,The traitor was pardoned for his betrayal by the king.,1.0,"The king pardoned the traitor for his betrayal, but the people were not pleased.",0.8,1.2,0.96
pardon,traitor,ARG1,The king pardoned the traitor for his betrayal.,1.0,The queen pardoned the traitor for his remorse.,0.8,The president pardoned the traitor for his cooperation.,0.8,The judge pardoned the traitor for his good behavior.,0.5,The teacher pardoned the traitor for his hard work.,0.5,2.5,0.72
pay,carpenter,ARG0,The carpenter paid the bill.,0.8,The carpenter paid the carpentry work.,0.8,The carpenter paid the carpenter for the work.,0.5,The carpenter paid the carpenter for the carpentry work.,0.5,,0.5,3.7,0.62
pay,carpenter,ARG1,The carpenter paid the bill.,0.8,The carpenter paid the carpentry work.,0.8,The carpenter paid the carpenter for the work.,0.5,The carpenter paid the carpenter for the carpentry work.,0.5,,0.8,5.3,0.68
pay,cashier,ARG0,The cashier paid the bill.,0.8,The cashier paid the customer.,0.5,The cashier paid the bill to the customer.,0.8,The cashier paid the customer the bill.,0.8,The cashier paid the bill to the customer on behalf of the restaurant.,0.5,3.1,0.68
pay,cashier,ARG1,The cashier paid the bill.,0.8,The cashier paid the customer.,0.8,The cashier paid the bill to the customer.,0.8,The cashier paid the customer the bill.,0.8,The cashier paid the bill to the customer on behalf of the restaurant.,0.8,5.4,0.8
pay,customer,ARG0,The customer paid for the product.,1.0,The customer paid the bill.,1.0,The customer paid the rent.,0.8,The customer paid the fine.,1.0,The customer paid the taxes.,1.0,6.5,0.96
pay,customer,ARG1,The customer paid for the product.,1.0,The customer paid the bill.,1.0,The customer paid the rent.,0.8,The customer paid the fine.,1.0,The customer paid the taxes.,1.0,1.6,0.96
pay,man,ARG0,The man paid the bill.,1.0,The man paid the rent.,1.0,The man paid the fine.,1.0,The man paid the price.,1.0,The man paid the toll.,1.0,5.5,1.0
pay,man,ARG1,The man paid the bill.,1.0,The man paid the rent.,1.0,The man paid the fine.,1.0,The man paid the price.,1.0,The man paid the toll.,1.0,3.6,1.0
pay,nurse,ARG0,The nurse paid the bill.,0.8,The nurse paid the patient.,0.5,The nurse paid the doctor.,0.5,,0.5,The nurse paid the insurance company.,0.5,2.7,0.56
pay,nurse,ARG1,The nurse paid the bill.,0.8,The nurse paid the patient.,0.5,The nurse paid the doctor.,0.5,,0.8,The nurse paid the insurance company.,0.5,3.6,0.62
pay,ransom,ARG0,I paid the ransom to get my kidnapped friend back.,0.8,The police paid the ransom to free the hostages.,0.8,The company paid the ransom to get the stolen goods back.,0.8,The government paid the ransom to save the diplomat.,0.8,The family paid the ransom to get their loved one back.,0.8,2.4,0.8
pay,ransom,ARG1,I paid the ransom to get my kidnapped friend back.,0.8,The police paid the ransom to free the hostages.,0.8,The company paid the ransom to get the stolen goods back.,0.8,The government paid the ransom to save the diplomat.,0.8,The family paid the ransom to get their loved one back.,0.8,4.5,0.8
pay,tax,ARG0,I paid my taxes on time.,1.0,The company paid the taxes for the project.,0.5,,0.8,The company paid the taxes for the year.,0.8,The government paid the taxes for the month.,0.5,1.6,0.72
pay,tax,ARG1,I paid my taxes on time.,1.0,The company paid the taxes for the project.,0.8,,0.8,The company paid the taxes for the product.,0.8,The government paid the taxes for the infrastructure.,0.8,5.4,0.84
picture,electrician,ARG0,The electrician took a picture of the room.,0.5,The electrician took a picture of the house.,0.5,,0.5,,0.5,,0.5,2.7,0.5
picture,electrician,ARG1,The electrician took a picture of the room.,0.5,The electrician took a picture of the house.,0.5,,0.5,,0.5,,0.5,1.6,0.5
picture,husband,ARG0,The picture of my husband is on the wall.,0.5,The picture of my husband is in the frame.,0.5,The picture of my husband is hanging on the wall.,0.5,The picture of my husband is on the table.,0.5,The picture of my husband is on the floor.,0.5,4.6,0.5
picture,husband,ARG1,The picture of my husband is on the wall.,0.5,The picture of my husband is in the frame.,0.8,The picture of my husband is on the table.,0.5,The picture of my husband is on the shelf.,0.5,The picture of my husband is on the mantle.,0.5,5.1,0.56
picture,model,ARG0,,0.5,The picture is a model of the city skyline.,0.8,The model of the picture is a detailed representation of the subject.,0.8,The picture is a model of the artist's style.,0.8,The model of the picture is a realistic representation of the scene.,0.8,4.8,0.74
picture,model,ARG1,The model of the new building is a picture of modern architecture.,0.8,The picture of the city is a model of its history.,0.8,The model of the car is a picture of its design.,0.8,The picture of the landscape is a model of its beauty.,0.8,The model of the person is a picture of their appearance.,0.5,6.9,0.74
picture,mother,ARG0,The picture of my mother is on the wall.,0.8,My mother's picture is in the frame.,1.0,The picture of my mother is in the living room.,0.8,My mother's picture is hanging on the wall.,1.0,The picture of my mother is in the family album.,0.8,4.9,0.88
picture,mother,ARG1,The picture of my mother is on the wall.,0.8,My mother's picture is in the frame.,1.0,The picture of my mother is in the living room.,0.8,My mother's picture is hanging on the wall.,1.0,The picture of my mother is in the family album.,0.8,5.1,0.88
praise,candidate,ARG0,The candidate praised the company's innovative approach to problem-solving.,0.8,The candidate was praised for their dedication to the community.,0.8,The candidate received praise for their outstanding leadership skills.,0.8,The candidate was praised for their creative problem-solving techniques.,0.8,The candidate was praised for their commitment to excellence in their field.,1.0,3,0.84
