predicate,argument,role_type,sentence 1,sub-fit score 1,sentence 2,sub-fit score 2,sentence 3,sub-fit score 3,sentence 4,sub-fit score 4,sentence 5,sub-fit score 5,actual_fit,exp_fit
lecture,student,ARG0,The professor gave a lecture to the students.,0.75,The students listened to the lecture given by the professor.,0.75,The professor delivered a lecture to the students.,0.75,The students attended the lecture given by the professor.,0.75,The professor lectured to the students.,0.75,2.3,0.75
lecture,student,ARG1,The professor gave a lecture to the students.,0.75,The students listened to the lecture given by the professor.,0.75,The professor delivered a lecture to the students on the topic of the history of science.,0.75,The students attended the lecture given by the professor on the topic of the history of science.,0.75,The professor gave a lecture to the students on the topic of the history of science.,0.75,6.9,0.75
lecture,teacher,ARG0,The teacher gave a lecture on the topic of the history of art.,0.75,The teacher lectured on the importance of teamwork in the workplace.,0.75,The teacher lectured on the benefits of exercise for mental health.,0.75,The teacher lectured on the impact of social media on society.,0.75,The teacher lectured on the importance of critical thinking in problem-solving.,0.75,6.8,0.75
lecture,teacher,ARG1,The teacher gave a lecture on the topic of the history of art.,0.75,The teacher lectured on the importance of teamwork in the workplace.,0.75,The teacher lectured on the benefits of exercise for mental health.,0.75,The teacher lectured on the impact of social media on society.,0.75,The teacher lectured on the importance of critical thinking in problem-solving.,0.75,2.1,0.75
lecture,teenager,ARG0,The teacher gave a lecture to the teenager on the importance of studying for exams.,0.75,The lecturer spoke to the teenager about the impact of social media on mental health.,0.75,The professor lectured the teenager on the history of the Renaissance.,0.75,The teacher lectured the teenager on the principles of effective communication.,0.75,The lecturer lectured the teenager on the benefits of volunteering in the community.,0.75,3.1,0.75
lecture,teenager,ARG1,The teacher gave a lecture to the teenager on the importance of studying for exams.,0.75,The lecturer spoke to the teenager about the impact of social media on mental health.,0.75,The professor lectured the teenager on the history of the Renaissance.,0.75,The teacher lectured the teenager on the principles of effective communication.,0.75,The lecturer lectured the teenager on the benefits of volunteering in the community.,0.75,6,0.75
lift,bellboy,ARG0,The bellboy lifted the luggage onto the lift.,0.75,,0.75,The bellboy lifted the luggage down from the lift.,0.75,,0.75,The bellboy lifted the luggage up to the top floor.,0.75,6.5,0.75
lift,bellboy,ARG1,The bellboy lifted the luggage onto the lift.,0.75,,0.75,The bellboy lifted the luggage down from the lift.,0.75,,0.75,The bellboy lifted the luggage up to the top floor.,0.75,2.6,0.75
lift,bricks,ARG0,The bricks were lifted by the crane.,0.75,The crane lifted the bricks.,0.75,The bricks were lifted by the crane and placed in the wall.,0.75,The crane lifted the bricks and placed them in the wall.,0.75,The bricks were lifted by the crane and used to build the wall.,0.75,1.3,0.75
lift,bricks,ARG1,The bricks were lifted by the crane.,0.75,The crane lifted the bricks.,0.75,The bricks were lifted by the crane and placed in the wall.,0.75,The crane lifted the bricks and placed them in the wall.,0.75,The bricks were lifted by the crane and used to build the wall.,0.75,5.4,0.75
lift,infant,ARG0,The lift lifted the infant up to the second floor.,0.75,The infant was lifted by the lift to the second floor.,0.75,The lift carried the infant up to the second floor.,0.75,The infant was carried by the lift to the second floor.,0.75,The lift took the infant up to the second floor.,0.75,2.5,0.75
lift,infant,ARG1,The lift lifted the infant up to the second floor.,0.75,The infant was lifted by the lift to the second floor.,0.75,The lift lifted the infant to the second floor by the stairs.,0.75,,0.75,The lift lifted the infant to the second floor by the elevator.,0.75,5.9,0.75
lift,kitten,ARG0,The kitten lifted the box.,0.75,,0.75,,0.75,,0.75,The kitten lifted the toy.,0.75,1.9,0.75
lift,kitten,ARG1,The kitten lifted the box.,0.75,,0.75,,0.75,,0.75,The kitten lifted the toy.,0.75,5.4,0.75
lift,puppy,ARG0,The puppy lifted its paw.,0.75,The puppy lifted its tail.,0.75,The puppy lifted its nose.,0.75,The puppy lifted its ears.,0.75,The puppy lifted its eyes.,0.75,2,0.75
lift,puppy,ARG1,The puppy was lifted by the dog.,0.75,The dog lifted the puppy.,0.75,,0.75,The cat lifted the puppy.,0.75,,0.75,5.6,0.75
lift,workers,ARG0,The workers lift the heavy load.,0.75,The workers lift the box to the top floor.,0.75,The workers lift the car to the parking lot.,0.75,The workers lift the heavy load to the top floor.,0.75,The workers lift the car to the parking lot.,0.75,6.1,0.75
lift,workers,ARG1,The workers lifted the heavy load with ease.,0.75,The lift was operated by the workers.,0.75,The workers were responsible for lifting the load.,0.75,"The lift was operated by the workers, who were skilled at their job.",0.75,The workers were able to lift the heavy load with ease due to their strength and endurance.,0.75,2.1,0.75
love,girl,ARG0,,0.75,He loves his girlfriend.,0.75,,0.75,,0.75,,0.75,6.2,0.75
love,girl,ARG1,,0.75,,0.75,,0.75,,0.75,,0.75,6.6,0.75
love,grandmother,ARG0,I love my grandmother.,1.0,My grandmother is the one I love.,1.0,,0.75,My grandmother is the love of my life.,1.0,I will always love my grandmother.,1.0,6.6,0.95
love,grandmother,ARG1,I love my grandmother.,1.0,My grandmother is the one I love.,1.0,,0.75,My grandmother is the love of my life.,1.0,I will always love my grandmother.,1.0,6.6,0.95
love,husband,ARG0,I love my husband.,1.0,She loves her husband.,1.0,,0.75,,0.75,,0.75,6.6,0.85
love,husband,ARG1,I love my husband.,1.0,She loves her husband.,1.0,,0.75,,0.75,,0.75,6.8,0.85
love,teacher,ARG0,I love my teacher.,0.75,,0.75,,0.75,,0.75,,0.75,5.6,0.75
love,teacher,ARG1,I love my teacher.,0.75,,0.75,,0.75,,0.75,,0.75,5.2,0.75
love,textbook,ARG0,I love reading my textbook.,0.75,She loves reading her textbook.,0.75,He loves reading his textbook.,0.75,We love reading our textbooks.,0.75,They love reading their textbooks.,0.75,1,0.75
love,textbook,ARG1,I love reading my textbook.,0.75,My textbook is my favorite thing to love.,0.75,I love the way my textbook explains things.,0.75,I love the way my textbook makes me feel.,0.75,I love the way my textbook helps me learn.,0.75,1.9,0.75
marry,bride,ARG0,,1.0,The bride married John.,1.0,,1.0,The groom married the bride.,1.0,John married his bride.,1.0,6.4,1.0
marry,bride,ARG1,,1.0,The bride married the groom.,1.0,The groom married the bride.,1.0,The bride and groom married each other.,1.0,,1.0,7,1.0
marry,contestant,ARG0,,0.75,The winner married the contestant.,0.75,,0.75,,0.75,,0.75,2.1,0.75
marry,contestant,ARG1,,0.75,,0.75,,0.75,,0.75,,0.75,2.6,0.75
marry,minister,ARG0,,0.75,The bride married the minister.,0.75,,0.75,The groom married the minister.,0.75,,0.75,4.7,0.75
marry,minister,ARG1,,0.75,The bride married the minister.,0.75,,0.75,The groom married the minister.,0.75,,0.75,3.2,0.75
marry,priest,ARG0,,0.75,The couple was married by the priest.,0.75,,0.75,The bride and groom were married by the priest.,0.75,The priest married the bride and groom in a beautiful ceremony.,0.75,4,0.75
marry,priest,ARG1,,0.75,The couple was married by the priest.,0.75,,0.75,The bride and groom were married by the priest.,0.75,The priest married the bride and groom in a beautiful ceremony.,0.75,1.3,0.75
marry,teenager,ARG0,I married a teenager.,0.75,She married a teenager.,0.75,He married a teenager.,0.75,They married a teenager.,0.75,Marrying a teenager is illegal.,0.75,3.4,0.75
marry,teenager,ARG1,,0.25,,0.25,,0.25,,0.25,,0.25,3,0.25
overthrow,dictator,ARG0,The people overthrew the dictator.,1.0,The dictator was overthrown by the people.,1.0,The dictator was overthrown in a popular uprising.,0.75,The dictator was overthrown by a group of rebels.,0.75,The dictator was overthrown in a coup d'etat.,1.0,4.3,0.9
overthrow,dictator,ARG1,The people overthrew the dictator.,1.0,The dictator was overthrown by the people.,0.75,The dictator was overthrown in a popular uprising.,0.75,The dictator was overthrown by a group of rebels.,0.75,The dictator was overthrown in a coup d'etat.,0.75,5.3,0.8
overthrow,government,ARG0,The people overthrew the corrupt government.,0.75,The military overthrew the tyrannical government.,0.75,The revolutionaries overthrew the oppressive government.,1.0,The protesters overthrew the unjust government.,1.0,The activists overthrew the authoritarian government.,1.0,3.1,0.9
overthrow,government,ARG1,The protesters overthrew the government.,0.75,The revolutionaries overthrew the oppressive regime.,0.75,The rebels overthrew the tyrannical government.,0.75,The insurgents overthrew the corrupt government.,0.75,The uprising overthrew the oppressive government.,0.75,4.8,0.75
overthrow,peasants,ARG0,The peasants overthrew the oppressive government.,0.75,The peasants overthrew the tyrannical ruler.,0.75,The peasants overthrew the corrupt system.,0.75,The peasants overthrew the oppressive regime.,0.75,The peasants overthrew the unjust authority.,0.75,4.2,0.75
overthrow,peasants,ARG1,The peasants overthrew the tyrannical government.,0.75,The peasants overthrew the oppressive regime.,0.75,The peasants overthrew the corrupt government.,0.75,The peasants overthrew the unjust rulers.,0.75,The peasants overthrew the oppressive system.,0.75,2.1,0.75
overthrow,revolutionary,ARG0,The revolutionary overthrew the oppressive government.,0.75,The revolutionary overthrew the corrupt ruler.,0.75,The revolutionary overthrew the tyrannical regime.,0.75,The revolutionary overthrew the oppressive regime.,0.75,The revolutionary overthrew the corrupt government.,0.75,5.8,0.75
